Root File,File Name,Total Groups
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-22-0_21.98,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-34-37_22.13,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-26-2_22.20,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-9-19_22.60,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-32-41_21.94,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-0-5_22.44,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-24-53_22.2,37
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-33-35_22.61,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-27-4_22.19,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-54-20_22.25,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-39-58_21.93,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-17-22_22.58,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-59-0_22.53,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-12-49_22.53,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-36-29_22.4,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-22-1_22.50,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-25-36_22.13,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-48-51_22.57,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-20-13_21.94,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-53-18_22.24,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-51-37_22.18,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-29-42_21.73,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-13-14_22.57,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-10-20_22.60,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-36-2_22.13,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-10-34_22.1,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-46-47_22.54,26
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-52-11_21.69,20
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-14-42_21.73,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-13-58_21.91,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-41-13_22.1,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-55-6_22.9,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-35-38_22.64,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-53-58_22.0,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-28-28_22.13,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-9-32_22.58,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-8-58_22.42,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-3-40_22.13,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-45-14_21.94,29
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-35-32_22.39,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-53-40_22.16,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-15-48_22.20,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-22-48_22.0,44
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-19-20_22.13,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-58-0_21.80,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-13-17_22.85,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-2-31_22.24,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-55-18_21.70,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-22-15_22.40,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-15-6_22.40,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-30-36_21.95,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-12-13_22.53,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-16-20_22.85,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-51-8_22.10,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-24-24_21.98,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-58-1_22.64,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-52-55_22.1,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-13-5_21.99,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-54-31_21.91,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-58-18_21.88,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-44-52_22.62,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-48-10_22.26,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-39-31_21.82,23
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-39-37_22.38,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-47-44_21.99,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-18-43_22.56,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-0-41_22.0,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-21-18_22.14,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-37-34_22.35,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-36-59_21.71,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-11-12_22.55,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-21-59_21.73,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-46-41_22.1,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-3-38_22.53,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-12-3_21.98,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-2-16_21.99,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-41-18_21.96,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-22-32_22.29,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-22-24_22.55,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-45-20_21.75,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-19-42_22.4,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-2-44_21.99,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-39-17_21.81,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-53-39_22.46,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-13-46_22.23,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-29-38_21.99,20
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-41-42_22.54,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-56-2_21.98,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-34-46_21.94,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-31-9_22.20,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-12-12_21.91,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-21-34_21.89,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-44-47_22.62,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-1-2_22.50,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-31-45_21.95,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-34-30_22.38,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-8-5_21.91,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-17-25_22.30,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-0-58_21.74,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-36-4_22.54,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-52-48_21.81,20
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-24-0_22.21,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-27-27_22.13,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-53-13_22.11,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-40-38_22.36,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-30-31_22.58,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-12-13_22.57,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-14-6_22.11,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-18-53_22.21,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-40-16_21.94,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-33-29_22.39,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-4-5_22.49,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-16-12_22.13,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-59-2_22.63,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-41-10_21.75,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-35-48_21.91,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-39-5_21.73,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-55-34_21.90,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-44-17_22.0,24
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-23-24_22.58,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-22-46_22.5,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-1-50_22.43,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-20-22_22.13,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-53-57_22.61,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-3-39_21.71,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-54-34_21.93,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-23-39_22.58,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-41-6_22.1,28
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-19-11_21.96,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-58-47_22.17,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-6-52_21.98,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-32-50_22.55,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-43-3_22.27,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-11-4_22.15,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-35-49_22.26,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-51-27_21.94,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-40-11_22.2,20
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-21-22_21.70,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-1-6_22.87,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-53-55_22.31,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-7-49_21.70,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-42-43_22.56,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-49-28_22.4,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-34-2_22.2,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-46-57_21.98,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-0-13_22.8,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-42-7_21.93,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-8-12_22.56,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-13-14_22.53,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-39-42_22.62,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-56-30_22.53,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-11-16_22.89,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-12-29_22.3,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-4-33_22.24,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-18-26_21.88,21
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-30-43_22.28,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-7-42_21.90,30
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-18-31_22.57,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-40-44_21.68,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-55-59_22.62,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-25-29_22.74,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-51-41_22.1,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-38-7_22.11,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-1-23_22.57,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-18-53_22.0,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-11-48_22.51,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-24-29_22.64,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-30-49_22.11,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-19-47_22.9,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-55-45_21.72,37
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-41-10_22.55,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-6-58_22.16,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-13-58_21.89,35
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-51-53_22.33,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-19-24_22.62,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-50-25_21.95,25
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-16-54_22.51,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-54-16_22.11,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-45-48_22.57,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-29-34_21.91,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-32-46_21.99,31
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-16-35_21.76,32
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-46-58_21.68,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-49-34_22.45,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-58-57_22.0,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-30-8_22.19,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-34-2_21.94,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-25-52_22.56,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-50-51_22.33,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-35-37_22.61,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-55-46_22.3,30
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-0-1_22.51,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-19-28_22.30,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-57-23_21.69,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-29-31_22.60,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-50-6_21.70,28
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-19-11_21.95,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-48-20_22.54,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-33-21_22.5,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-0-46_21.87,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-9-54_21.68,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-7-12_22.31,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-7-57_22.44,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-17-56_22.51,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-48-7_22.55,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-30-11_22.48,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-26-42_22.55,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-42-25_22.19,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-23-3_21.98,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-5-37_21.90,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-11-12_22.50,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-14-39_22.56,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-39-20_22.18,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-26-52_22.4,23
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-22-27_22.61,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-36-38_22.61,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-28-32_22.69,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-53-40_21.74,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-10-7_21.91,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-56-44_22.15,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-42-45_22.63,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-0-32_22.13,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-49-30_21.76,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-48-25_22.3,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-54-5_22.9,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-29-35_22.64,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-23-47_22.4,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-54-41_22.46,25
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-1-2_22.2,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-59-1_22.60,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-16-7_22.39,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-11-18_22.30,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-39-44_22.10,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-34-51_21.94,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-55-36_21.94,18
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-37-44_22.62,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-59-33_22.51,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-10-16_22.28,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-4-40_22.54,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-44-8_21.91,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-57-46_22.14,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-6-42_21.97,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-44-28_22.45,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-5-57_22.17,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-15-16_22.58,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-34-5_21.83,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-51-33_22.2,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-1-4_22.32,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-46-17_22.55,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-49-36_21.99,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-14-30_22.3,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-51-35_21.72,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-24-33_22.14,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-36-33_21.99,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-41-44_22.8,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-40-41_22.55,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-57-52_22.1,27
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-7-28_22.2,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-15-20_21.91,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-50-26_22.2,30
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-46-34_21.82,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-5-10_22.34,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-7-54_21.98,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-11-1_21.97,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-23-30_22.12,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-46-30_22.16,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-2-11_22.62,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-19-41_22.8,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-27-39_22.29,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-41-16_22.11,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-55-50_22.2,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-32-14_21.83,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-9-32_22.0,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-12-31_22.8,24
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-58-10_22.9,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-44-53_21.69,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-35-7_21.82,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-47-50_22.62,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-17-18_22.54,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-45-45_22.34,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-35-3_22.53,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-33-52_21.71,23
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-42-32_22.0,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-38-35_22.8,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-23-20_21.94,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-48-34_22.15,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-36-34_21.70,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-29-9_22.48,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-3-7_22.33,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-6-12_22.2,41
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-17-14_22.13,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-15-10_21.99,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-29-56_22.2,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-30-14_22.6,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-20-19_21.70,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-7-14_22.3,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-16-21_22.57,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-54-57_22.59,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-44-37_22.0,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-25-25_21.94,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-1-34_22.9,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-30-44_21.71,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-4-26_22.55,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-56-43_22.44,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-16-41_22.55,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-38-36_22.36,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-56-35_22.2,18
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-50-52_22.50,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-20-12_22.42,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-47-25_21.76,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-50-14_22.25,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-23-25_22.55,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-42-1_22.27,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-23-33_22.29,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-11-43_22.20,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-6-25_22.3,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-9-47_21.93,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-21-47_22.56,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-47-36_21.83,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-13-7_22.15,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-3-18_22.6,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-8-31_22.57,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-23-28_22.62,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-18-19_22.56,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-50-43_21.80,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-46-54_22.10,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-54-13_21.95,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-17-21_22.82,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-33-26_21.98,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-40-4_21.99,24
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-57-5_21.97,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-13-51_22.53,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-46-31_22.46,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-56-4_22.62,18
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-27-28_22.58,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-37-6_22.53,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-52-2_22.9,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-52-25_22.53,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-34-24_22.5,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-8-18_22.61,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-10-23_22.4,37
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-26-34_21.69,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-18-40_22.8,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-52-29_22.1,22
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-10-0_22.44,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-19-55_21.99,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-47-18_21.95,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-17-37_22.2,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-0-2_22.60,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-37-5_22.13,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-20-25_22.62,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-16-3_21.91,35
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-9-21_22.3,38
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-56-52_22.1,18
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-38-53_22.26,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-59-43_21.89,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-37-20_22.1,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-49-13_22.26,0
